Date,Low,Open,Volume,High,Close,Adjusted Close,Stock_Return,Unnamed: 0,GDP,GDP Growth,CPI,Core CPI,PPI,Unemployment Rate,Labor Force Participation Rate,Fed Funds Rate,10Y Treasury Yield,Money Supply (M2),Consumer Confidence,Housing Starts,Home Price Index,S&P 500 Index,VIX (Volatility Index),Corporate Bond Yield,Oil Prices (WTI),Trade Balance,USD Index,Market_Return,Beta,Treynor_Ratio
08-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5930,22029.48810989011,2.093406593406593,295.0412,294.2589,278.3897,3.5766666666666667,62.17666666666667,1.3196666666666663,3.03,21642.336666666662,50.35,1507.0,303.82016666666664,4115.77,23.96,2.07,121.94,-78840.83333333333,90.8221,-0.010793908688002896,0.0,-9.473928401387886
09-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5931,22031.10967032967,2.11978021978022,295.0368,294.2946,278.1238,3.5733333333333333,62.17333333333334,1.3353333333333333,3.04,21642.31333333333,50.4,1502.0,303.78933333333333,4017.82,26.09,2.07,121.52,-78501.66666666667,90.8221,-0.023798705952956634,0.0,-9.473928401387886
10-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5932,22032.73123076923,2.1461538461538465,295.0324,294.3303,277.8579,3.5700000000000003,62.17,1.351,3.15,21642.29,50.45,1497.0,303.7585,3900.86,27.75,2.04,120.73,-78162.5,90.8221,-0.02911031355312088,0.0,-9.473928401387886
13-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5933,22037.595912087912,2.2252747252747254,295.0192,294.4374,277.0602,3.56,62.16,1.398,3.43,21642.22,50.6,1482.0,303.666,3749.63,34.02,1.98,120.92,-77145.0,90.8221,-0.03876837415339185,0.0,-9.473928401387886
14-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5934,22039.21747252747,2.251648351648352,295.0148,294.4731,276.7943,3.556666666666666,62.156666666666666,1.4136666666666666,3.49,21642.196666666667,50.65,1477.0,303.6351666666667,3735.48,32.69,1.99,118.92,-76805.83333333333,90.8221,-0.0037737056722930706,0.0,-9.473928401387886
15-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5935,22040.83903296704,2.2780219780219784,295.0104,294.5088,276.5284,3.553333333333333,62.153333333333336,1.4293333333333331,3.33,21642.17333333333,50.7,1472.0,303.60433333333333,3789.99,29.62,2.1,115.32,-76466.66666666667,90.8221,0.014592502168395916,0.0,-9.473928401387886
16-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5936,22042.460593406595,2.3043956043956046,295.006,294.5445,276.2625,3.55,62.150000000000006,1.4449999999999998,3.28,21642.15,50.75,1467.0,303.5735,3666.77,32.95,2.13,117.56,-76127.5,90.8221,-0.032511959134456814,0.0,-9.473928401387886
17-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5937,22044.08215384616,2.330769230769231,295.0016,294.5802,275.9966,3.546666666666667,62.14666666666667,1.4606666666666666,3.25,21642.126666666667,50.8,1462.0,303.54266666666666,3674.84,31.13,2.13,109.56,-75788.33333333333,90.8221,0.0022008470670371594,0.0,-9.473928401387886
21-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5939,22050.5683956044,2.4362637362637365,294.984,294.723,274.933,3.533333333333333,62.13333333333333,1.5233333333333332,3.31,21642.033333333333,51.0,1442.0,303.4193333333333,3764.79,30.19,2.13,110.49,-74431.66666666667,90.8221,0.006009001143012949,0.0,-9.473928401387886
22-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5940,22052.18995604396,2.4626373626373628,294.9796,294.7587,274.6671,3.53,62.13,1.539,3.16,21642.01,51.05,1437.0,303.3885,3759.89,28.95,2.17,106.22,-74092.5,90.8221,-0.0013015334188627437,0.0,-9.473928401387886
23-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5941,22053.81151648352,2.489010989010989,294.9752,294.7944,274.4012,3.526666666666667,62.126666666666665,1.5546666666666666,3.09,21641.986666666668,51.1,1432.0,303.35766666666666,3795.73,29.05,2.2,105.75,-73753.33333333333,90.8221,0.009532193760987795,0.0,-9.473928401387886
24-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5942,22055.43307692308,2.515384615384616,294.9708,294.8301,274.1353,3.523333333333333,62.123333333333335,1.5703333333333331,3.13,21641.963333333333,51.15,1427.0,303.3268333333333,3911.74,27.23,2.22,109.07,-73414.16666666667,90.8221,0.03056329085577736,0.0,-9.473928401387886
27-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5943,22060.29775824176,2.5945054945054946,294.9576,294.9372,273.3376,3.513333333333333,62.11333333333334,1.6173333333333333,3.2,21641.893333333333,51.3,1412.0,303.2343333333333,3900.11,26.95,2.19,111.44,-72396.66666666667,90.8221,-0.002973101484249896,0.0,-9.473928401387886
28-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5944,22061.91931868132,2.620879120879121,294.9532,294.9729,273.0717,3.51,62.11,1.633,3.2,21641.87,51.35,1407.0,303.2035,3821.55,28.36,2.22,113.66,-72057.5,90.8221,-0.02014302160708281,0.0,-9.473928401387886
29-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5945,22063.54087912088,2.647252747252748,294.9488,295.0086,272.8058,3.506666666666667,62.10666666666667,1.6486666666666667,3.1,21641.846666666665,51.4,1402.0,303.17266666666666,3818.83,28.16,2.24,111.65,-71718.33333333333,90.8221,-0.000711753084481459,0.0,-9.473928401387886
30-06-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5946,22065.16243956044,2.673626373626374,294.9444,295.0443,272.5399,3.5033333333333334,62.10333333333333,1.6643333333333332,2.98,21641.823333333334,51.45,1397.0,303.1418333333333,3785.38,28.71,2.31,107.76,-71379.16666666667,90.8221,-0.008759227302603145,0.0,-9.473928401387886
01-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5947,22066.784,2.7,294.94,295.08,272.274,3.5,62.1,1.68,2.88,21641.8,51.5,1392.0,303.111,3825.33,26.7,2.42,110.3,-71040.0,90.8221,0.010553762105785847,0.0,-9.473928401387886
05-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5949,22074.726391304343,2.730434782608696,294.96864516129034,295.27380645161287,271.922,3.5129032258064514,62.1258064516129,1.7638709677419355,2.82,21637.25806451613,52.36451612903226,1408.516129032258,302.8383548387097,3831.39,27.54,2.41,101.55,-70715.09677419355,90.8221,0.0003955742680896712,0.0,-9.473928401387886
06-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5950,22076.71198913044,2.73804347826087,294.9758064516129,295.3222580645161,271.834,3.5161290322580645,62.13225806451613,1.7848387096774192,2.93,21636.12258064516,52.58064516129032,1412.645161290323,302.7701935483871,3845.08,26.73,2.39,100.31,-70633.87096774194,90.8221,0.0035731157621645693,0.0,-9.473928401387886
07-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5951,22078.69758695652,2.745652173913044,294.98296774193545,295.3707096774193,271.746,3.5193548387096776,62.13870967741936,1.805806451612903,3.01,21634.98709677419,52.79677419354839,1416.774193548387,302.7020322580645,3902.62,26.08,2.33,104.62,-70552.64516129032,90.8221,0.014964578110208349,0.0,-9.473928401387886
08-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5952,22080.683184782607,2.7532608695652177,294.99012903225804,295.41916129032256,271.658,3.52258064516129,62.14516129032258,1.826774193548387,3.09,21633.851612903225,53.01290322580645,1420.9032258064517,302.6338709677419,3899.38,24.64,2.31,106.78,-70471.41935483871,90.8221,-0.0008302114989416909,0.0,-9.473928401387886
11-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5953,22086.639978260868,2.7760869565217394,295.0116129032258,295.56451612903226,271.394,3.532258064516129,62.16451612903226,1.889677419354839,2.99,21630.44516129032,53.66129032258065,1433.2903225806451,302.4293870967742,3854.43,26.17,2.32,106.09,-70227.74193548386,90.8221,-0.011527473598367033,0.0,-9.473928401387886
12-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5954,22088.62557608696,2.7836956521739133,295.0187741935484,295.61296774193545,271.306,3.535483870967742,62.170967741935485,1.9106451612903224,2.96,21629.309677419355,53.87741935483871,1437.4193548387098,302.3612258064516,3818.8,27.29,2.31,97.69,-70146.51612903226,90.8221,-0.009243908956706903,0.0,-9.473928401387886
13-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5955,22090.611173913043,2.791304347826088,295.02593548387097,295.6614193548387,271.218,3.5387096774193547,62.17741935483871,1.9316129032258065,2.91,21628.174193548388,54.09354838709677,1441.548387096774,302.29306451612905,3801.78,26.82,2.32,98.44,-70065.29032258065,90.8221,-0.004456897454697795,0.0,-9.473928401387886
14-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5956,22092.59677173913,2.798913043478261,295.03309677419355,295.70987096774195,271.13,3.541935483870968,62.18387096774193,1.9525806451612904,2.96,21627.038709677418,54.30967741935484,1445.6774193548388,302.22490322580643,3790.38,26.4,2.31,97.79,-69984.06451612903,90.8221,-0.00299859539478875,0.0,-9.473928401387886
15-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5957,22094.58236956521,2.806521739130435,295.04025806451614,295.75832258064514,271.042,3.545161290322581,62.19032258064516,1.9735483870967745,2.93,21625.90322580645,54.52580645161291,1449.8064516129032,302.15674193548386,3863.16,24.23,2.3,99.59,-69902.83870967742,90.8221,0.019201241036518768,0.0,-9.473928401387886
18-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5958,22100.53916304348,2.8293478260869565,295.06174193548384,295.90367741935484,270.778,3.554838709677419,62.20967741935484,2.036451612903226,2.96,21622.496774193547,55.1741935483871,1462.1935483870968,301.9522580645161,3830.85,25.3,2.28,104.48,-69659.16129032258,90.8221,-0.008363619420370894,0.0,-9.473928401387886
19-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5959,22102.524760869564,2.8369565217391304,295.0689032258064,295.95212903225803,270.69,3.5580645161290323,62.21612903225807,2.05741935483871,3.01,21621.36129032258,55.39032258064516,1466.3225806451612,301.88409677419355,3936.69,24.5,2.26,106.12,-69577.93548387097,90.8221,0.027628333137554417,0.0,-9.473928401387886
20-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5960,22104.51035869565,2.8445652173913043,295.076064516129,296.0005806451613,270.602,3.5612903225806454,62.22258064516129,2.0783870967741938,3.04,21620.22580645161,55.60645161290323,1470.451612903226,301.81593548387093,3959.9,23.88,2.2,104.45,-69496.70967741935,90.8221,0.005895816028186118,0.0,-9.473928401387886
21-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5961,22106.49595652174,2.8521739130434782,295.0832258064516,296.0490322580645,270.514,3.564516129032258,62.229032258064514,2.0993548387096777,2.91,21619.090322580643,55.822580645161295,1474.5806451612902,301.7477741935484,3998.95,23.11,2.23,98.44,-69415.48387096774,90.8221,0.009861360135356989,0.0,-9.473928401387886
22-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5962,22108.481554347825,2.859782608695652,295.0903870967742,296.0974838709677,270.426,3.567741935483871,62.23548387096774,2.120322580645161,2.77,21617.95483870968,56.03870967741936,1478.7096774193549,301.6796129032258,3961.63,23.03,2.28,97.71,-69334.25806451614,90.8221,-0.009332449768064022,0.0,-9.473928401387886
25-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5963,22114.43834782609,2.882608695652174,295.11187096774194,296.2428387096774,270.162,3.57741935483871,62.254838709677415,2.183225806451613,2.81,21614.548387096773,56.68709677419355,1491.0967741935483,301.47512903225805,3966.84,23.36,2.31,99.83,-69090.58064516129,90.8221,0.0013151152429682345,0.0,-9.473928401387886
26-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5964,22116.42394565217,2.890217391304348,295.1190322580645,296.29129032258066,270.074,3.5806451612903225,62.26129032258064,2.2041935483870967,2.81,21613.41290322581,56.903225806451616,1495.225806451613,301.4069677419355,3921.05,24.69,2.29,97.74,-69009.35483870968,90.8221,-0.011543193070554847,0.0,-9.473928401387886
27-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5965,22118.40954347826,2.8978260869565218,295.12619354838705,296.33974193548386,269.986,3.583870967741936,62.26774193548387,2.2251612903225806,2.78,21612.27741935484,57.11935483870968,1499.354838709677,301.33880645161287,4023.61,23.24,2.3,100.03,-68928.12903225806,90.8221,0.026156259165274642,0.0,-9.473928401387886
28-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5966,22120.395141304347,2.905434782608696,295.13335483870964,296.3881935483871,269.898,3.5870967741935487,62.274193548387096,2.2461290322580645,2.68,21611.14193548387,57.33548387096774,1503.483870967742,301.2706451612903,4072.43,22.33,2.42,99.11,-68846.90322580645,90.8221,0.012133382708562568,0.0,-9.473928401387886
29-07-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5967,22122.38073913044,2.9130434782608696,295.1405161290322,296.4366451612903,269.81,3.5903225806451613,62.28064516129032,2.2670967741935484,2.67,21610.006451612902,57.55161290322581,1507.6129032258063,301.20248387096774,4130.29,21.33,2.36,101.31,-68765.67741935483,90.8221,0.014207733466259809,0.0,-9.473928401387886
01-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5968,22128.337532608693,2.9358695652173914,295.162,296.582,269.546,3.6,62.3,2.33,2.6,21606.6,58.2,1520.0,300.998,4118.63,22.84,2.38,96.59,-68522.0,90.8221,-0.0028230463236237346,-0.0,-9.473928401387886
02-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5969,22130.323130434783,2.9434782608695653,295.20261290322577,296.63680645161287,269.4928387096774,3.596774193548387,62.3,2.3374193548387097,2.75,21603.82258064516,58.21290322580646,1518.3870967741937,300.93429032258064,4091.19,23.93,2.29,97.14,-68608.93548387097,90.8221,-0.006662409587654183,-0.0,-9.473928401387886
03-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5970,22132.30872826087,2.9510869565217392,295.2432258064516,296.6916129032258,269.43967741935484,3.5935483870967744,62.3,2.34483870967742,2.73,21601.04516129032,58.2258064516129,1516.774193548387,300.8705806451613,4155.17,21.95,2.29,93.25,-68695.87096774194,90.8221,0.015638481713144525,0.0,-9.473928401387886
04-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5971,22134.294326086954,2.958695652173913,295.2838387096774,296.7464193548387,269.38651612903226,3.5903225806451613,62.3,2.3522580645161293,2.68,21598.267741935484,58.23870967741936,1515.1612903225807,300.806870967742,4151.94,21.44,2.32,91.29,-68782.80645161291,90.8221,-0.0007773448499099889,-0.0,-9.473928401387886
05-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5972,22136.279923913044,2.966304347826087,295.3244516129032,296.8012258064516,269.3333548387097,3.5870967741935487,62.3,2.359677419354839,2.83,21595.490322580645,58.25161290322581,1513.548387096774,300.7431612903226,4145.19,21.15,2.29,91.77,-68869.74193548386,90.8221,-0.0016257460367924415,-0.0,-9.473928401387886
08-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5973,22142.236717391304,2.989130434782609,295.44629032258064,296.9656451612903,269.17387096774195,3.57741935483871,62.3,2.381935483870968,2.77,21587.158064516127,58.29032258064517,1508.7096774193549,300.5520322580645,4140.06,21.29,2.26,93.52,-69130.54838709677,90.8221,-0.0012375789770792123,-0.0,-9.473928401387886
09-08-2022,0.0560000017285347,0.0570000000298023,20140000.0,0.0590000003576278,0.0579999983310699,0.0579999983310699,0.0,5974,22144.22231521739,2.996739130434783,295.48690322580643,297.02045161290323,269.12070967741937,3.574193548387097,62.3,2.3893548387096777,2.8,21584.38064516129,58.303225806451614,1507.0967741935483,300.4883225806452,4122.47,21.77,2.26,93.18,-69217.48387096774,90.8221,-0.004248730694724312,-0.0,-9.473928401387886
